store_id	store_name	city	region
S067974	Retail Deleniti	Bima	East
S067975	Retail Cumque	Balikpapan	Central
S067976	Retail Temporibus	Banjar	West
S067977	Retail Architecto	Payakumbuh	South
S067978	Retail Asperiores	Balikpapan	East
S067979	Retail Accusantium	Kediri	South
S067980	Retail Aperiam	Tasikmalaya	East
S067981	Retail Quae	Pariaman	South
S067982	Retail Amet	Salatiga	West
S067983	Retail Ut	Kota Administrasi Jakarta Pusat	South
S067984	Retail Nobis	Probolinggo	Central
S067985	Retail Repudiandae	Yogyakarta	East
S067986	Retail Alias	Kota Administrasi Jakarta Timur	West
S067987	Retail Eveniet	Banda Aceh	North
S067988	Retail Incidunt	Tasikmalaya	South
S067989	Retail Minima	Palopo	Central
S067990	Retail Sit	Subulussalam	South
S067991	Retail Provident	Pekanbaru	Central
S067992	Retail Officia	Blitar	West
S067993	Retail Quia	Yogyakarta	Central
S067994	Retail Voluptatem	Tual	West
S067995	Retail Iste	Bogor	West
S067996	Retail Ex	Tasikmalaya	West
S067997	Retail Perspiciatis	Surakarta	North
S067998	Retail Eos	Sukabumi	Central
S067999	Retail Corporis	Ternate	West
S068000	Retail Voluptates	Kota Administrasi Jakarta Selatan	East
S068001	Retail Veritatis	Ambon	Central
S068002	Retail Impedit	Bau-Bau	East
S068003	Retail Porro	Tangerang Selatan	Central
S068004	Retail Eaque	Probolinggo	East
S068005	Retail Suscipit	Tebingtinggi	East
S068006	Retail Qui	Cirebon	East
S068007	Retail Recusandae	Banjar	West
S068008	Retail Nisi	Salatiga	South
S068009	Retail Consectetur	Sorong	North
S068010	Retail Voluptatum	Tanjungpinang	South
S068011	Retail Assumenda	Balikpapan	East
S068012	Retail Fugiat	Padang	East
S068013	Retail Quos	Kediri	West
S068014	Retail Nostrum	Kota Administrasi Jakarta Barat	North
S068015	Retail Facilis	Surakarta	Central
S068016	Retail Soluta	Pekalongan	Central
S068017	Retail Unde	Serang	Central
S068018	Retail Tenetur	Bandung	East
S068019	Retail Ullam	Tanjungbalai	Central
S068020	Retail Voluptatum	Padangpanjang	East
S068021	Retail Cumque	Bitung	North
S068022	Retail Quo	Depok	Central
S068023	Retail Nam	Denpasar	North
S068024	Retail Neque	Payakumbuh	North
S068025	Retail Earum	Kupang	East
S068026	Retail Est	Sibolga	East
S068027	Retail Autem	Bandung	Central
S068028	Retail Inventore	Sorong	West
S068029	Retail Praesentium	Medan	North
S068030	Retail Aliquam	Bandar Lampung	North
S068031	Retail Ad	Purwokerto	South
S068032	Retail Accusamus	Gorontalo	East
S068033	Retail Rem	Lhokseumawe	West
S068034	Retail Consectetur	Sabang	North
S068035	Retail Expedita	Ambon	West
S068036	Retail Illum	Batam	North
S068037	Retail Excepturi	Sungai Penuh	East
S068038	Retail Enim	Probolinggo	Central
S068039	Retail Assumenda	Langsa	East
S068040	Retail Culpa	Cilegon	East
S068041	Retail Voluptas	Kediri	West
S068042	Retail Nostrum	Jambi	West
S068043	Retail Voluptate	Pematangsiantar	East
S068044	Retail Magni	Serang	East
S068045	Retail Exercitationem	Kendari	South
S068046	Retail Cupiditate	Manado	East
S068047	Retail Vel	Balikpapan	South
S068048	Retail Vero	Meulaboh	North
S068049	Retail Officiis	Pematangsiantar	West
S068050	Retail Omnis	Sungai Penuh	Central
S068051	Retail Non	Palu	North
S068052	Retail Atque	Prabumulih	Central
S068053	Retail Aliquid	Tegal	East
S068054	Retail Sequi	Kota Administrasi Jakarta Pusat	South
S068055	Retail Rem	Probolinggo	Central
S068056	Retail Temporibus	Malang	East
S068057	Retail Consequatur	Banda Aceh	West
S068058	Retail Dolore	Bima	North
S068059	Retail Officia	Singkawang	Central
S068060	Retail Praesentium	Bandar Lampung	Central
S068061	Retail Quos	Bukittinggi	South
S068062	Retail Doloribus	Tanjungbalai	South
S068063	Retail Est	Tanjungpinang	West
S068064	Retail Nam	Pekanbaru	Central
S068065	Retail Distinctio	Lhokseumawe	East
S068066	Retail Nam	Depok	North
S068067	Retail Sunt	Tanjungpinang	North
S068068	Retail Voluptatibus	Bandung	East
S068069	Retail Maiores	Depok	Central
S068070	Retail Atque	Pematangsiantar	Central
S068071	Retail Nesciunt	Denpasar	Central
S068072	Retail Eius	Palu	North
S068073	Retail Dicta	Solok	North
S068074	Retail Voluptatem	Ternate	Central
S068075	Retail Nostrum	Ambon	North
S068076	Retail Qui	Probolinggo	Central
S068077	Retail Modi	Jambi	South
S068078	Retail Quod	Serang	West
S068079	Retail Esse	Batam	East
S068080	Retail Quasi	Parepare	North
S068081	Retail Ea	Manado	South
S068082	Retail Error	Tual	South
S068083	Retail Perspiciatis	Tegal	North
S068084	Retail Architecto	Blitar	West
S068085	Retail Numquam	Prabumulih	Central
S068086	Retail Alias	Pangkalpinang	North
S068087	Retail Exercitationem	Kediri	North
S068088	Retail Dolorem	Tomohon	West
S068089	Retail Ut	Yogyakarta	South
S068090	Retail Dolor	Bontang	Central
S068091	Retail Ratione	Yogyakarta	West
S068092	Retail Voluptatem	Semarang	Central
S068093	Retail Eos	Jayapura	Central
S068094	Retail Praesentium	Malang	East
S068095	Retail Beatae	Tidore Kepulauan	South
S068096	Retail Assumenda	Parepare	North
S068097	Retail Assumenda	Mojokerto	North
S068098	Retail Commodi	Mojokerto	North
S068099	Retail Enim	Pematangsiantar	South
S068100	Retail Ullam	Surakarta	Central
S068101	Retail Ad	Sukabumi	Central
S068102	Retail Repudiandae	Madiun	East
S068103	Retail Adipisci	Blitar	East
S068104	Retail Quas	Bekasi	East
S068105	Retail Repudiandae	Meulaboh	South
S068106	Retail Provident	Samarinda	North
S068107	Retail Praesentium	Balikpapan	South
S068108	Retail Eius	Bima	Central
S068109	Retail Laudantium	Langsa	South
S068110	Retail Omnis	Metro	South
S068111	Retail Eos	Langsa	West
S068112	Retail Deserunt	Pekanbaru	West
S068113	Retail Eos	Bau-Bau	North
S068114	Retail Minima	Madiun	North
S068115	Retail In	Semarang	East
S068116	Retail Est	Tanjungpinang	West
S068117	Retail Illum	Pematangsiantar	South
S068118	Retail Odio	Tanjungpinang	West
S068119	Retail Repellendus	Madiun	West
S068120	Retail Totam	Tomohon	South
S068121	Retail Similique	Pekalongan	North
S068122	Retail Id	Magelang	North
S068123	Retail Et	Salatiga	Central
S068124	Retail Ipsum	Banda Aceh	East
S068125	Retail Assumenda	Langsa	West
S068126	Retail Modi	Serang	West
S068127	Retail Facere	Parepare	East
S068128	Retail Voluptas	Bandar Lampung	West
S068129	Retail Fuga	Kupang	North
S068130	Retail Asperiores	Bandar Lampung	North
S068131	Retail Accusamus	Probolinggo	South
S068132	Retail In	Tangerang	East
S068133	Retail Minus	Pagaralam	East
S068134	Retail Recusandae	Batam	North
S068135	Retail Sequi	Pasuruan	Central
S068136	Retail Perspiciatis	Subulussalam	West
S068137	Retail Id	Denpasar	East
S068138	Retail Natus	Bukittinggi	Central
S068139	Retail Atque	Mojokerto	West
S068140	Retail Incidunt	Padang Sidempuan	North
S068141	Retail Sed	Singkawang	West
S068142	Retail Dolores	Tebingtinggi	West
S068143	Retail Ea	Pagaralam	West
S068144	Retail Officiis	Kota Administrasi Jakarta Utara	Central
S068145	Retail Soluta	Palembang	Central
S068146	Retail Dolorem	Probolinggo	South
S068147	Retail Occaecati	Tangerang	North
S068148	Retail Esse	Makassar	West
S068149	Retail Possimus	Pekalongan	East
S068150	Retail Rem	Tomohon	Central
S068151	Retail Ipsum	Banjarmasin	West
S068152	Retail Dolorem	Tegal	Central
S068153	Retail Possimus	Kota Administrasi Jakarta Barat	North
S068154	Retail Unde	Banjarbaru	West
S068155	Retail Repellat	Metro	East
S068156	Retail Doloremque	Pontianak	North
S068157	Retail Consequatur	Dumai	West
S068158	Retail Reiciendis	Sukabumi	North
S068159	Retail Ducimus	Binjai	South
S068160	Retail Voluptate	Tegal	North
S068161	Retail Dolorum	Parepare	Central
S068162	Retail Asperiores	Denpasar	North
S068163	Retail Odit	Sibolga	Central
S068164	Retail Autem	Binjai	South
S068165	Retail Aperiam	Pontianak	Central
S068166	Retail Nam	Surabaya	North
S068167	Retail Minus	Palopo	West
S068168	Retail Facilis	Bukittinggi	West
S068169	Retail Blanditiis	Bukittinggi	Central
S068170	Retail Corporis	Banjarbaru	North
S068171	Retail Perferendis	Purwokerto	South
S068172	Retail Nulla	Bandung	North
S068173	Retail Quasi	Binjai	West
S068174	Retail Doloribus	Tanjungbalai	West
S068175	Retail Ratione	Bogor	South
S068176	Retail Accusamus	Banjarmasin	West
S068177	Retail Id	Kota Administrasi Jakarta Pusat	North
S068178	Retail Cumque	Pematangsiantar	Central
S068179	Retail Vitae	Denpasar	West
S068180	Retail Consequatur	Kota Administrasi Jakarta Pusat	East
S068181	Retail Quasi	Padang	East
S068182	Retail Pariatur	Parepare	West
S068183	Retail Architecto	Metro	North
S068184	Retail Excepturi	Pariaman	North
S068185	Retail Explicabo	Bukittinggi	West
S068186	Retail A	Sungai Penuh	South
S068187	Retail Sed	Sukabumi	Central
S068188	Retail Neque	Bandar Lampung	South
S068189	Retail Vitae	Bima	North
S068190	Retail Temporibus	Tomohon	Central
S068191	Retail Voluptates	Blitar	West
S068192	Retail Doloremque	Semarang	West
S068193	Retail Accusamus	Tarakan	West
S068194	Retail Reprehenderit	Surabaya	Central
S068195	Retail Voluptas	Jayapura	North
S068196	Retail Adipisci	Tegal	East
S068197	Retail Quod	Palopo	South
S068198	Retail Minima	Malang	Central
S068199	Retail Sequi	Kota Administrasi Jakarta Timur	East
S068200	Retail Reiciendis	Tual	West
S068201	Retail Accusantium	Langsa	Central
S068202	Retail Porro	Payakumbuh	East
S068203	Retail Eum	Cilegon	West
S068204	Retail Possimus	Madiun	East
S068205	Retail Ipsam	Padang	West
S068206	Retail Nemo	Meulaboh	South
S068207	Retail Molestias	Sungai Penuh	East
S068208	Retail Facilis	Yogyakarta	West
S068209	Retail Quibusdam	Batam	North
S068210	Retail Iure	Madiun	North
S068211	Retail Fuga	Sabang	West
S068212	Retail Vitae	Tual	South
S068213	Retail Deleniti	Kota Administrasi Jakarta Utara	South
S068214	Retail Commodi	Tebingtinggi	West
S068215	Retail Veritatis	Palembang	North
S068216	Retail Culpa	Bau-Bau	South
S068217	Retail Et	Kota Administrasi Jakarta Selatan	Central
S068218	Retail Dolore	Banjarmasin	South
S068219	Retail Numquam	Bogor	Central
S068220	Retail Cum	Bitung	North
S068221	Retail Earum	Bukittinggi	West
S068222	Retail Rem	Banjarmasin	East
S068223	Retail Perferendis	Kota Administrasi Jakarta Timur	North
S068224	Retail Culpa	Bekasi	North
S068225	Retail Error	Jayapura	West
S068226	Retail Esse	Probolinggo	East
S068227	Retail Sequi	Blitar	East
S068228	Retail Magni	Bandar Lampung	Central
S068229	Retail Consectetur	Palu	East
S068230	Retail Deserunt	Kota Administrasi Jakarta Selatan	South
S068231	Retail Atque	Balikpapan	East
S068232	Retail Placeat	Pekalongan	South
S068233	Retail Eius	Subulussalam	North
S068234	Retail Eveniet	Sabang	South
S068235	Retail Odio	Banjar	Central
S068236	Retail Corporis	Medan	East
S068237	Retail Libero	Mojokerto	East
S068238	Retail Cum	Mojokerto	Central
S068239	Retail Nisi	Kota Administrasi Jakarta Selatan	North
S068240	Retail Modi	Tanjungbalai	East
S068241	Retail Harum	Kota Administrasi Jakarta Selatan	West
S068242	Retail Ex	Madiun	East
S068243	Retail Quas	Kendari	South
S068244	Retail Deleniti	Manado	East
S068245	Retail Vero	Bogor	North
S068246	Retail Nemo	Malang	East
S068247	Retail Distinctio	Manado	Central
S068248	Retail Incidunt	Padangpanjang	West
S068249	Retail Error	Mataram	West
S068250	Retail Doloremque	Ternate	North
S068251	Retail Sit	Cimahi	North
S068252	Retail Omnis	Cilegon	East
S068253	Retail Commodi	Blitar	West
S068254	Retail Mollitia	Sukabumi	Central
S068255	Retail Provident	Solok	South
S068256	Retail Vero	Subulussalam	South
S068257	Retail Provident	Singkawang	North
S068258	Retail Recusandae	Pekalongan	North
S068259	Retail Cupiditate	Pematangsiantar	South
S068260	Retail Magnam	Pangkalpinang	East
S068261	Retail Deleniti	Tomohon	South
S068262	Retail Cum	Parepare	South
S068263	Retail Eligendi	Lubuklinggau	Central
S068264	Retail Soluta	Pariaman	West
S068265	Retail At	Tomohon	North
S068266	Retail Possimus	Gorontalo	South
S068267	Retail Temporibus	Tomohon	South
S068268	Retail Rerum	Yogyakarta	South
S068269	Retail Nostrum	Subulussalam	East
S068270	Retail Ex	Tarakan	West
S068271	Retail Corporis	Sukabumi	West
S068272	Retail Sit	Dumai	North
S068273	Retail Iure	Kota Administrasi Jakarta Selatan	East
S068274	Retail Dolores	Bau-Bau	West
S068275	Retail Atque	Sabang	South
S068276	Retail Ipsam	Bontang	East
S068277	Retail Sequi	Bandar Lampung	East
S068278	Retail Odit	Sawahlunto	East
S068279	Retail Molestiae	Gorontalo	South
S068280	Retail Laborum	Bandung	Central
S068281	Retail Quas	Kota Administrasi Jakarta Timur	Central
S068282	Retail Beatae	Serang	Central
S068283	Retail Dicta	Tanjungpinang	North
S068284	Retail Quisquam	Gorontalo	East
S068285	Retail Corrupti	Batu	North
S068286	Retail Amet	Ambon	East
S068287	Retail Cupiditate	Serang	East
S068288	Retail Perferendis	Tebingtinggi	South
S068289	Retail Error	Prabumulih	East
S068290	Retail Eius	Bandar Lampung	Central
S068291	Retail At	Salatiga	North
S068292	Retail Nesciunt	Samarinda	Central
S068293	Retail Cum	Kota Administrasi Jakarta Timur	West
S068294	Retail Debitis	Tangerang	Central
S068295	Retail Similique	Surabaya	East
S068296	Retail Voluptatibus	Jayapura	Central
S068297	Retail Nobis	Cilegon	North
S068298	Retail Placeat	Sabang	East
S068299	Retail Alias	Sabang	West
S068300	Retail Explicabo	Palopo	Central
S068301	Retail Enim	Bau-Bau	South
S068302	Retail Expedita	Banda Aceh	West
S068303	Retail Omnis	Kendari	West
S068304	Retail Dolores	Denpasar	East
S068305	Retail Exercitationem	Dumai	North
S068306	Retail Fuga	Cimahi	East
S068307	Retail Voluptate	Samarinda	North
S068308	Retail Cumque	Sibolga	East
S068309	Retail Laboriosam	Sukabumi	North
S068310	Retail A	Tanjungbalai	Central
S068311	Retail Ipsam	Cimahi	North
S068312	Retail Quaerat	Tebingtinggi	South
S068313	Retail Magni	Lhokseumawe	North
S068314	Retail Non	Sibolga	Central
S068315	Retail Eveniet	Tarakan	South
S068316	Retail Ut	Kota Administrasi Jakarta Barat	West
S068317	Retail Possimus	Balikpapan	South
S068318	Retail Quam	Pontianak	South
S068319	Retail Consequuntur	Bandar Lampung	West
S068320	Retail Reiciendis	Prabumulih	Central
S068321	Retail Illo	Blitar	West
S068322	Retail Occaecati	Binjai	South
S068323	Retail Harum	Surakarta	Central
S068324	Retail Doloribus	Probolinggo	Central
S068325	Retail A	Depok	West
S068326	Retail Enim	Kotamobagu	North
S068327	Retail Consequuntur	Kendari	North
S068328	Retail Officia	Kendari	East
S068329	Retail Deserunt	Pekalongan	South
S068330	Retail Ullam	Sungai Penuh	North
S068331	Retail Amet	Manado	East
S068332	Retail Quia	Balikpapan	West
S068333	Retail Nemo	Bengkulu	South
S068334	Retail Ducimus	Pematangsiantar	Central
S068335	Retail Cum	Pontianak	South
S068336	Retail Blanditiis	Pekalongan	East
S068337	Retail Fuga	Pangkalpinang	East
S068338	Retail Dicta	Pariaman	East
S068339	Retail Repellendus	Surabaya	North
S068340	Retail Occaecati	Kupang	East
S068341	Retail Facere	Padangpanjang	Central
S068342	Retail Natus	Lhokseumawe	North
S068343	Retail Numquam	Kediri	West
S068344	Retail Consectetur	Cilegon	South
S068345	Retail Voluptatibus	Tanjungpinang	Central
S068346	Retail Voluptatum	Depok	North
S068347	Retail Doloribus	Pariaman	Central
S068348	Retail Ducimus	Madiun	Central
S068349	Retail Omnis	Banjarmasin	Central
S068350	Retail Ab	Dumai	West
S068351	Retail Minus	Samarinda	Central
S068352	Retail Porro	Bitung	North
S068353	Retail Dolorem	Pariaman	Central
S068354	Retail Fugit	Sukabumi	South
S068355	Retail Ducimus	Tangerang	East
S068356	Retail Dolor	Pekanbaru	West
S068357	Retail Officiis	Pematangsiantar	Central
S068358	Retail Ipsum	Meulaboh	Central
S068359	Retail Doloremque	Tidore Kepulauan	North
S068360	Retail Aperiam	Binjai	West
S068361	Retail Modi	Jambi	West
S068362	Retail Nemo	Jambi	North
S068363	Retail Illo	Bengkulu	East
S068364	Retail Nostrum	Serang	West
S068365	Retail Quasi	Bau-Bau	Central
S068366	Retail Quaerat	Batu	West
S068367	Retail Tempora	Tidore Kepulauan	West
S068368	Retail Unde	Pariaman	North
S068369	Retail Iure	Palu	East
S068370	Retail Molestias	Purwokerto	North
S068371	Retail Voluptas	Bontang	South
S068372	Retail Quisquam	Padang Sidempuan	East
S068373	Retail Facilis	Tasikmalaya	Central
S068374	Retail Occaecati	Bontang	West
S068375	Retail Consectetur	Cimahi	East
S068376	Retail Dolores	Bengkulu	Central
S068377	Retail Error	Madiun	East
S068378	Retail Itaque	Sibolga	Central
S068379	Retail Dolor	Lubuklinggau	Central
S068380	Retail Excepturi	Palembang	East
S068381	Retail Minus	Tual	South
S068382	Retail Sed	Tidore Kepulauan	Central
S068383	Retail Eveniet	Kediri	West
S068384	Retail Perferendis	Sawahlunto	East
S068385	Retail Sapiente	Mojokerto	West
S068386	Retail Sed	Sawahlunto	East
S068387	Retail Aspernatur	Bima	Central
S068388	Retail Reiciendis	Banjar	Central
S068389	Retail Fuga	Magelang	West
S068390	Retail Nobis	Malang	Central
S068391	Retail Asperiores	Kotamobagu	South
S068392	Retail Quos	Padang Sidempuan	Central
S068393	Retail Et	Denpasar	West
S068394	Retail Officiis	Lhokseumawe	Central
S068395	Retail Dolorem	Yogyakarta	West
S068396	Retail Harum	Tual	South
S068397	Retail Animi	Parepare	South
S068398	Retail Ducimus	Langsa	West
S068399	Retail Odit	Medan	West
S068400	Retail Harum	Mataram	Central
S068401	Retail Atque	Tomohon	Central
S068402	Retail Nihil	Bandung	East
S068403	Retail Quaerat	Pekanbaru	East
S068404	Retail Esse	Tidore Kepulauan	South
S068405	Retail Voluptatibus	Binjai	North
S068406	Retail Sunt	Denpasar	Central
S068407	Retail Itaque	Malang	East
S068408	Retail Rerum	Sungai Penuh	South
S068409	Retail Facilis	Bogor	North
S068410	Retail Earum	Tangerang	East
S068411	Retail Hic	Sungai Penuh	East
S068412	Retail Hic	Palopo	North
S068413	Retail Dicta	Surabaya	Central
S068414	Retail Cumque	Manado	West
S068415	Retail Repellat	Blitar	East
S068416	Retail Minima	Jambi	West
S068417	Retail Itaque	Sungai Penuh	South
S068418	Retail Vitae	Parepare	Central
S068419	Retail Quisquam	Probolinggo	South
S068420	Retail Dolore	Kediri	Central
S068421	Retail Tempora	Balikpapan	North
S068422	Retail Blanditiis	Padang	Central
S068423	Retail Consequuntur	Kota Administrasi Jakarta Selatan	West
S068424	Retail Voluptate	Padangpanjang	East
S068425	Retail Corrupti	Balikpapan	North
S068426	Retail Aliquam	Jambi	North
S068427	Retail Vel	Banjar	North
S068428	Retail Consectetur	Tangerang Selatan	Central
S068429	Retail Ullam	Sawahlunto	Central
S068430	Retail Quisquam	Sabang	West
S068431	Retail Velit	Purwokerto	East
S068432	Retail Assumenda	Surakarta	Central
S068433	Retail Tenetur	Pontianak	South
S068434	Retail Ullam	Sukabumi	South
S068435	Retail Quaerat	Ambon	South
S068436	Retail Sapiente	Surabaya	South
S068437	Retail Officiis	Jayapura	Central
S068438	Retail Quisquam	Cilegon	South
S068439	Retail Aliquam	Palu	East
S068440	Retail Velit	Binjai	North
S068441	Retail Excepturi	Sukabumi	West
S068442	Retail Cupiditate	Semarang	South
S068443	Retail Minima	Bekasi	East
S068444	Retail Harum	Kendari	West
S068445	Retail Hic	Sukabumi	North
S068446	Retail Quisquam	Lhokseumawe	West
S068447	Retail Maiores	Tanjungpinang	South
S068448	Retail Vero	Cimahi	North
S068449	Retail Libero	Jambi	Central
S068450	Retail Occaecati	Langsa	South
S068451	Retail Rem	Padangpanjang	West
S068452	Retail Aspernatur	Binjai	West
S068453	Retail Ex	Jayapura	South
S068454	Retail Corrupti	Makassar	North
S068455	Retail Neque	Sorong	East
S068456	Retail Alias	Sabang	Central
S068457	Retail Repellendus	Metro	North
S068458	Retail Exercitationem	Tangerang Selatan	Central
S068459	Retail Mollitia	Sibolga	East
S068460	Retail Alias	Pagaralam	North
S068461	Retail Animi	Ambon	West
S068462	Retail Iure	Batu	East
S068463	Retail Reprehenderit	Pekalongan	Central
S068464	Retail Deleniti	Sibolga	West
S068465	Retail Maiores	Subulussalam	North
S068466	Retail Consequuntur	Pasuruan	West
S068467	Retail Ipsam	Pangkalpinang	East
S068468	Retail Perferendis	Cilegon	North
S068469	Retail Possimus	Metro	South
S068470	Retail Dolore	Bengkulu	Central
S068471	Retail Quod	Salatiga	West
S068472	Retail Repellendus	Binjai	Central
S068473	Retail Quod	Sabang	North
S068474	Retail Eveniet	Tomohon	Central
S068475	Retail Minus	Tarakan	South
S068476	Retail Hic	Pasuruan	Central
S068477	Retail Laborum	Subulussalam	West
S068478	Retail Similique	Pontianak	South
S068479	Retail Nostrum	Bima	West
S068480	Retail Labore	Binjai	West
S068481	Retail Perferendis	Tidore Kepulauan	West
S068482	Retail Maxime	Banjarmasin	South
S068483	Retail Animi	Palembang	Central
S068484	Retail Atque	Mojokerto	North
S068485	Retail Magnam	Bekasi	North
S068486	Retail Laudantium	Padang Sidempuan	North
S068487	Retail Consequatur	Binjai	West
S068488	Retail Quos	Pekalongan	East
S068489	Retail Distinctio	Batam	Central
S068490	Retail Inventore	Sorong	Central
S068491	Retail Fugiat	Mataram	North
S068492	Retail Quae	Bekasi	East
S068493	Retail Consequuntur	Pangkalpinang	East
S068494	Retail Dicta	Palembang	Central
S068495	Retail Temporibus	Palopo	East
S068496	Retail Itaque	Dumai	South
S068497	Retail Unde	Serang	West
S068498	Retail Sequi	Purwokerto	Central
S068499	Retail Sint	Kota Administrasi Jakarta Selatan	North
S068500	Retail Ut	Samarinda	South
S068501	Retail Occaecati	Surakarta	South
S068502	Retail Velit	Manado	West
S068503	Retail Doloremque	Manado	East
S068504	Retail Laudantium	Padang Sidempuan	Central
S068505	Retail Dicta	Sorong	West
S068506	Retail Voluptas	Pekanbaru	South
S068507	Retail Numquam	Tidore Kepulauan	North
S068508	Retail Dolore	Singkawang	Central
S068509	Retail Eveniet	Sungai Penuh	North
S068510	Retail Exercitationem	Kotamobagu	East
S068511	Retail Excepturi	Kupang	East
S068512	Retail Aut	Batam	West
S068513	Retail Vitae	Pekalongan	East
S068514	Retail Odit	Ambon	North
S068515	Retail Tempora	Surabaya	North
S068516	Retail Iste	Pangkalpinang	North
S068517	Retail Quod	Pontianak	South
S068518	Retail Atque	Makassar	Central
S068519	Retail Unde	Kediri	North
S068520	Retail Adipisci	Tanjungbalai	East
S068521	Retail Ipsum	Sungai Penuh	South
S068522	Retail Quod	Tanjungpinang	North
S068523	Retail Atque	Kendari	West
S068524	Retail Voluptatibus	Sukabumi	Central
S068525	Retail Nobis	Tarakan	South
S068526	Retail Unde	Pekanbaru	West
S068527	Retail Cum	Parepare	South
S068528	Retail Porro	Tebingtinggi	Central
S068529	Retail Hic	Bau-Bau	East
S068530	Retail Cupiditate	Serang	South
S068531	Retail Dolores	Lhokseumawe	West
S068532	Retail Suscipit	Kota Administrasi Jakarta Pusat	West
S068533	Retail Illo	Payakumbuh	South
S068534	Retail Alias	Batu	Central
S068535	Retail Ab	Solok	North
S068536	Retail Id	Bengkulu	West
S068537	Retail Rerum	Sawahlunto	Central
S068538	Retail Quia	Magelang	South
S068539	Retail Delectus	Tanjungpinang	Central
S068540	Retail Quo	Probolinggo	West
S068541	Retail Ipsum	Makassar	North
S068542	Retail Modi	Malang	South
S068543	Retail Minima	Meulaboh	South
S068544	Retail Eos	Solok	Central
S068545	Retail Omnis	Bima	East
S068546	Retail Modi	Kupang	West
S068547	Retail Consequuntur	Kota Administrasi Jakarta Selatan	South
S068548	Retail Nisi	Pagaralam	Central
S068549	Retail Molestiae	Padang Sidempuan	Central
S068550	Retail Accusantium	Gorontalo	South
S068551	Retail Amet	Pematangsiantar	East
S068552	Retail Natus	Sibolga	West
S068553	Retail Labore	Salatiga	East
S068554	Retail Ratione	Tual	West
S068555	Retail Deleniti	Makassar	South
S068556	Retail Mollitia	Sungai Penuh	East
S068557	Retail Rerum	Kota Administrasi Jakarta Utara	South
S068558	Retail Nostrum	Manado	Central
S068559	Retail Pariatur	Payakumbuh	North
S068560	Retail Dolor	Singkawang	South
S068561	Retail Ipsam	Solok	East
S068562	Retail Necessitatibus	Kediri	Central
S068563	Retail Accusantium	Sukabumi	South
S068564	Retail Perferendis	Pontianak	East
S068565	Retail Fugiat	Kendari	South
S068566	Retail Porro	Bau-Bau	North
S068567	Retail Reprehenderit	Kota Administrasi Jakarta Barat	North
S068568	Retail Ipsam	Surakarta	East
S068569	Retail Amet	Sawahlunto	South
S068570	Retail Dicta	Bukittinggi	East
S068571	Retail Ullam	Padangpanjang	West
S068572	Retail Minus	Bandung	North
S068573	Retail Officia	Probolinggo	South
S068574	Retail Adipisci	Bukittinggi	Central
S068575	Retail Praesentium	Cirebon	North
S068576	Retail Quam	Kendari	East
S068577	Retail Quasi	Blitar	South
S068578	Retail Suscipit	Palangkaraya	West
S068579	Retail A	Magelang	Central
S068580	Retail Sequi	Pekanbaru	Central
S068581	Retail Porro	Surakarta	South
S068582	Retail Perspiciatis	Bontang	Central
S068583	Retail Excepturi	Ternate	East
S068584	Retail Repellendus	Tegal	North
S068585	Retail Nulla	Manado	Central
S068586	Retail Quidem	Bekasi	West
S068587	Retail Modi	Probolinggo	Central
S068588	Retail Nam	Tanjungpinang	Central
S068589	Retail Odio	Surabaya	West
S068590	Retail Dicta	Palembang	North
S068591	Retail Labore	Batu	West
S068592	Retail Voluptas	Lubuklinggau	South
S068593	Retail Dolorum	Tebingtinggi	West
S068594	Retail Hic	Banjarbaru	North
S068595	Retail Eligendi	Probolinggo	North
S068596	Retail Iste	Singkawang	East
S068597	Retail Perferendis	Magelang	East
S068598	Retail Ab	Tidore Kepulauan	North
S068599	Retail Temporibus	Palu	South
S068600	Retail Nam	Yogyakarta	Central
S068601	Retail Veniam	Palembang	West
S068602	Retail Earum	Metro	West
S068603	Retail Ex	Tual	East
S068604	Retail Perspiciatis	Sorong	East
S068605	Retail Laboriosam	Palu	North
S068606	Retail Quam	Kotamobagu	North
S068607	Retail Beatae	Tegal	West
S068608	Retail Illum	Payakumbuh	South
S068609	Retail Reprehenderit	Gorontalo	East
S068610	Retail Error	Padang Sidempuan	East
S068611	Retail Porro	Pematangsiantar	East
S068612	Retail Architecto	Ambon	Central
S068613	Retail Dignissimos	Banjarmasin	North
S068614	Retail Eum	Banda Aceh	East
S068615	Retail Laudantium	Metro	East
S068616	Retail Quaerat	Tanjungbalai	West
S068617	Retail Fuga	Prabumulih	South
S068618	Retail Delectus	Palembang	Central
S068619	Retail Voluptatem	Bontang	South
S068620	Retail Doloribus	Sabang	North
S068621	Retail Eius	Makassar	South
S068622	Retail Odit	Prabumulih	North
S068623	Retail Perferendis	Padang Sidempuan	Central
S068624	Retail Repellendus	Solok	East
S068625	Retail Earum	Bekasi	Central
S068626	Retail Cumque	Palembang	North
S068627	Retail Pariatur	Payakumbuh	Central
S068628	Retail Distinctio	Makassar	South
S068629	Retail Magni	Cilegon	South
S068630	Retail Aperiam	Banda Aceh	Central
S068631	Retail Eius	Bogor	North
S068632	Retail Molestias	Subulussalam	West
S068633	Retail Nemo	Bontang	North
S068634	Retail Id	Ternate	West
S068635	Retail Voluptas	Kotamobagu	West
S068636	Retail In	Serang	West
S068637	Retail Minima	Sorong	West
